TAZ,PUMA,REGION,STATE
1239,607306,4,6
1239,607306,4,6
1244,607306,4,6
1239,607306,4,6
1239,607306,4,6
1252,607306,4,6
1262,607306,4,6
1263,607306,4,6
1271,607306,4,6
1263,607306,4,6
1263,607306,4,6
1263,607306,4,6
1229,607306,4,6
1229,607306,4,6
1229,607306,4,6
1242,607306,4,6
1242,607306,4,6
1248,607306,4,6
1242,607306,4,6
1248,607306,4,6
1248,607306,4,6
1265,607306,4,6
1270,607306,4,6
1265,607306,4,6
1270,607306,4,6
1265,607306,4,6
1265,607306,4,6
1281,607306,4,6
1281,607306,4,6
1289,607306,4,6
1281,607306,4,6
1289,607306,4,6
1281,607306,4,6
1289,607306,4,6
1289,607306,4,6
1281,607306,4,6
1289,607306,4,6
1281,607306,4,6
1289,607306,4,6
1289,607306,4,6
1289,607306,4,6
1237,607306,4,6
1237,607306,4,6
1237,607306,4,6
1237,607306,4,6
1237,607306,4,6
1257,607306,4,6
1237,607306,4,6
1257,607306,4,6
1257,607306,4,6
1257,607306,4,6
1278,607306,4,6
1278,607306,4,6
1278,607306,4,6
1203,607306,4,6
1203,607306,4,6
1203,607306,4,6
1203,607306,4,6
1203,607306,4,6
1203,607306,4,6
1224,607306,4,6
1203,607306,4,6
1228,607306,4,6
1224,607306,4,6
1224,607306,4,6
1203,607306,4,6
1228,607306,4,6
1224,607306,4,6
1228,607306,4,6
1224,607306,4,6
1228,607306,4,6
1228,607306,4,6
1224,607306,4,6
1243,607306,4,6
1243,607306,4,6
1243,607306,4,6
1243,607306,4,6
1243,607306,4,6
1243,607306,4,6
1224,607306,4,6
1253,607306,4,6
1253,607306,4,6
1253,607306,4,6
1253,607306,4,6
1253,607306,4,6
1268,607306,4,6
1253,607306,4,6
1268,607306,4,6
1268,607306,4,6
1268,607306,4,6
1268,607306,4,6
1268,607306,4,6
1268,607306,4,6
1268,607306,4,6
1292,607306,4,6
1292,607306,4,6
1292,607306,4,6
1149,607306,4,6
1149,607306,4,6
1149,607306,4,6
1149,607306,4,6
1149,607306,4,6
1167,607306,4,6
1167,607306,4,6
1167,607306,4,6
1178,607306,4,6
1178,607306,4,6
1167,607306,4,6
1167,607306,4,6
1167,607306,4,6
1178,607306,4,6
1178,607306,4,6
1178,607306,4,6
1198,607306,4,6
1198,607306,4,6
1198,607306,4,6
1198,607306,4,6
1198,607306,4,6
1220,607306,4,6
1198,607306,4,6
1198,607306,4,6
1220,607306,4,6
1220,607306,4,6
1220,607306,4,6
1220,607306,4,6
1220,607306,4,6
1220,607306,4,6
1220,607306,4,6
1168,607306,4,6
1168,607306,4,6
1190,607306,4,6
1202,607306,4,6
1190,607306,4,6
1202,607306,4,6
1202,607306,4,6
1190,607306,4,6
1202,607306,4,6
1247,607306,4,6
1247,607306,4,6
1247,607306,4,6
1247,607306,4,6
1094,607306,4,6
1094,607306,4,6
1094,607306,4,6
1094,607306,4,6
1094,607306,4,6
1137,607306,4,6
1137,607306,4,6
1137,607306,4,6
1137,607306,4,6
1137,607306,4,6
1137,607306,4,6
1137,607306,4,6
1137,607306,4,6
1162,607306,4,6
1162,607306,4,6
1162,607306,4,6
1137,607306,4,6
1192,607306,4,6
1192,607306,4,6
1162,607306,4,6
1192,607306,4,6
1162,607306,4,6
1192,607306,4,6
1192,607306,4,6
1192,607306,4,6
1192,607306,4,6
1192,607306,4,6
1192,607306,4,6
1249,607306,4,6
1249,607306,4,6
1249,607306,4,6
1249,607306,4,6
1249,607306,4,6
1272,607306,4,6
1249,607306,4,6
1249,607306,4,6
1249,607306,4,6
1296,607306,4,6
1296,607306,4,6
1301,607306,4,6
1296,607306,4,6
1296,607306,4,6
1296,607306,4,6
1301,607306,4,6
1296,607306,4,6
1158,607306,4,6
1158,607306,4,6
1158,607306,4,6
1158,607306,4,6
1158,607306,4,6
1208,607306,4,6
1208,607306,4,6
1208,607306,4,6
1208,607306,4,6
1208,607306,4,6
1208,607306,4,6
1299,607306,4,6
1299,607306,4,6
1322,607306,4,6
1335,607306,4,6
1322,607306,4,6
1322,607306,4,6
1322,607306,4,6
1358,607306,4,6
1358,607306,4,6
1335,607306,4,6
1373,607306,4,6
1322,607306,4,6
1358,607306,4,6
1335,607306,4,6
1335,607306,4,6
1335,607306,4,6
1335,607306,4,6
1335,607306,4,6
1373,607306,4,6
1358,607306,4,6
1373,607306,4,6
1335,607306,4,6
1358,607306,4,6
1358,607306,4,6
1373,607306,4,6
1402,607306,4,6
1402,607306,4,6
1407,607306,4,6
1402,607306,4,6
1402,607306,4,6
1402,607306,4,6
1158,607306,4,6
1159,607306,4,6
1159,607306,4,6
1159,607306,4,6
1195,607306,4,6
1159,607306,4,6
1232,607306,4,6
1232,607306,4,6
1232,607306,4,6
1232,607306,4,6
1273,607306,4,6
1273,607306,4,6
1232,607306,4,6
1269,607306,4,6
1273,607306,4,6
1273,607306,4,6
1273,607306,4,6
1273,607306,4,6
1269,607306,4,6
1269,607306,4,6
1195,607306,4,6
1304,607306,4,6
1304,607306,4,6
1304,607306,4,6
1304,607306,4,6
1304,607306,4,6
1304,607306,4,6
1356,607306,4,6
1356,607306,4,6
1356,607306,4,6
1304,607306,4,6
1356,607306,4,6
1356,607306,4,6
1376,607306,4,6
1304,607306,4,6
1356,607306,4,6
1356,607306,4,6
1352,607306,4,6
1376,607306,4,6
1356,607306,4,6
1376,607306,4,6
1376,607306,4,6
1352,607306,4,6
1376,607306,4,6
1376,607306,4,6
1376,607306,4,6
1407,607306,4,6
1376,607306,4,6
1427,607306,4,6
1407,607306,4,6
1376,607306,4,6
1407,607306,4,6
1352,607306,4,6
1407,607306,4,6
1407,607306,4,6
1407,607306,4,6
1376,607306,4,6
1407,607306,4,6
1376,607306,4,6
1277,607306,4,6
1277,607306,4,6
1291,607306,4,6
1277,607306,4,6
1291,607306,4,6
1277,607306,4,6
1302,607306,4,6
1302,607306,4,6
1302,607306,4,6
1302,607306,4,6
1302,607306,4,6
1302,607306,4,6
1303,607306,4,6
1303,607306,4,6
1306,607306,4,6
1309,607306,4,6
1309,607306,4,6
1306,607306,4,6
1303,607306,4,6
1306,607306,4,6
1306,607306,4,6
1318,607306,4,6
1306,607306,4,6
1306,607306,4,6
1331,607306,4,6
1331,607306,4,6
1339,607306,4,6
1339,607306,4,6
1357,607306,4,6
1339,607306,4,6
1357,607306,4,6
1368,607306,4,6
1369,607306,4,6
1357,607306,4,6
1368,607306,4,6
1368,607306,4,6
1369,607306,4,6
1368,607306,4,6
1368,607306,4,6
1368,607306,4,6
1403,607306,4,6
1409,607306,4,6
1403,607306,4,6
1409,607306,4,6
1441,607306,4,6
1319,607306,4,6
1319,607306,4,6
1319,607306,4,6
1319,607306,4,6
1319,607306,4,6
1319,607306,4,6
1342,607306,4,6
1342,607306,4,6
1342,607306,4,6
1342,607306,4,6
1369,607306,4,6
1369,607306,4,6
1369,607306,4,6
727,607306,4,6
727,607306,4,6
756,607306,4,6
720,607306,4,6
788,607306,4,6
756,607306,4,6
720,607306,4,6
756,607306,4,6
264,607302,4,6
756,607306,4,6
794,607306,4,6
788,607306,4,6
802,607306,4,6
788,607306,4,6
788,607306,4,6
794,607306,4,6
794,607306,4,6
756,607306,4,6
794,607306,4,6
756,607306,4,6
802,607306,4,6
788,607306,4,6
802,607306,4,6
756,607306,4,6
788,607306,4,6
794,607306,4,6
794,607306,4,6
910,607306,4,6
788,607306,4,6
802,607306,4,6
756,607306,4,6
910,607306,4,6
794,607306,4,6
910,607306,4,6
756,607306,4,6
794,607306,4,6
756,607306,4,6
756,607306,4,6
1027,607306,4,6
1072,607306,4,6
1072,607306,4,6
1072,607306,4,6
756,607306,4,6
1027,607306,4,6
1130,607306,4,6
1072,607306,4,6
756,607306,4,6
1269,607306,4,6
1027,607306,4,6
1269,607306,4,6
1027,607306,4,6
756,607306,4,6
1269,607306,4,6
1273,607306,4,6
1352,607306,4,6
1374,607307,4,6
1375,607306,4,6
756,607306,4,6
1130,607306,4,6
1004,607306,4,6
1004,607306,4,6
1004,607306,4,6
1004,607306,4,6
1036,607306,4,6
1004,607306,4,6
1004,607306,4,6
1036,607306,4,6
1036,607306,4,6
1036,607306,4,6
1036,607306,4,6
1036,607306,4,6
1036,607306,4,6
1036,607306,4,6
966,607306,4,6
966,607306,4,6
966,607306,4,6
966,607306,4,6
1071,607306,4,6
1071,607306,4,6
1071,607306,4,6
1071,607306,4,6
1071,607306,4,6
1071,607306,4,6
1071,607306,4,6
1071,607306,4,6
1130,607306,4,6
1071,607306,4,6
1071,607306,4,6
1130,607306,4,6
933,607306,4,6
933,607306,4,6
933,607306,4,6
971,607306,4,6
971,607306,4,6
971,607306,4,6
1352,607306,4,6
756,607306,4,6
1352,607306,4,6
1352,607306,4,6
1356,607306,4,6
1352,607306,4,6
1443,607306,4,6
1444,607306,4,6
1444,607306,4,6
1443,607306,4,6
1443,607306,4,6
1444,607306,4,6
1454,607306,4,6
1443,607306,4,6
1444,607306,4,6
1444,607306,4,6
1459,607306,4,6
1444,607306,4,6
1459,607306,4,6
1443,607306,4,6
1459,607306,4,6
1443,607306,4,6
1444,607306,4,6
1459,607306,4,6
1459,607306,4,6
1727,607307,4,6
1727,607307,4,6
1727,607307,4,6
1727,607307,4,6
1768,607307,4,6
1727,607307,4,6
1768,607307,4,6
1727,607307,4,6
1761,607307,4,6
1761,607307,4,6
1768,607307,4,6
1761,607307,4,6
1761,607307,4,6
1768,607307,4,6
1768,607307,4,6
1891,607307,4,6
1891,607307,4,6
1891,607307,4,6
1761,607307,4,6
1375,607306,4,6
1375,607306,4,6
1374,607307,4,6
1375,607306,4,6
756,607306,4,6
1352,607306,4,6
1374,607307,4,6
1352,607306,4,6
1412,607307,4,6
1420,607307,4,6
1352,607306,4,6
1420,607307,4,6
1412,607307,4,6
1412,607307,4,6
1412,607307,4,6
1412,607307,4,6
1455,607307,4,6
1471,607307,4,6
1420,607307,4,6
1420,607307,4,6
1420,607307,4,6
1420,607307,4,6
1455,607307,4,6
1455,607307,4,6
1529,607307,4,6
1529,607307,4,6
1530,607307,4,6
1532,607307,4,6
1532,607307,4,6
1532,607307,4,6
1529,607307,4,6
1532,607307,4,6
1532,607307,4,6
1614,607307,4,6
1529,607307,4,6
1614,607307,4,6
1662,607307,4,6
1662,607307,4,6
1662,607307,4,6
1662,607307,4,6
1662,607307,4,6
1697,607307,4,6
1662,607307,4,6
1662,607307,4,6
1662,607307,4,6
1662,607307,4,6
1662,607307,4,6
1662,607307,4,6
1690,607307,4,6
1690,607307,4,6
1709,607307,4,6
1709,607307,4,6
1690,607307,4,6
1724,607307,4,6
1709,607307,4,6
1690,607307,4,6
1736,607307,4,6
1736,607307,4,6
1736,607307,4,6
1736,607307,4,6
1753,607307,4,6
1736,607307,4,6
1761,607307,4,6
1753,607307,4,6
1761,607307,4,6
1761,607307,4,6
1753,607307,4,6
1634,607307,4,6
1644,607307,4,6
1634,607307,4,6
1634,607307,4,6
1634,607307,4,6
1655,607307,4,6
1644,607307,4,6
1644,607307,4,6
1660,607307,4,6
1655,607307,4,6
1655,607307,4,6
1660,607307,4,6
1655,607307,4,6
1660,607307,4,6
1675,607307,4,6
1676,607307,4,6
1676,607307,4,6
1676,607307,4,6
1676,607307,4,6
1530,607307,4,6
1530,607307,4,6
1530,607307,4,6
1530,607307,4,6
1606,607307,4,6
1606,607307,4,6
1606,607307,4,6
1608,607307,4,6
1608,607307,4,6
1606,607307,4,6
1608,607307,4,6
1608,607307,4,6
1623,607307,4,6
1620,607307,4,6
1608,607307,4,6
1623,607307,4,6
1620,607307,4,6
1608,607307,4,6
1629,607307,4,6
1623,607307,4,6
1623,607307,4,6
1623,607307,4,6
1629,607307,4,6
1620,607307,4,6
1608,607307,4,6
1623,607307,4,6
1623,607307,4,6
1620,607307,4,6
1638,607307,4,6
1623,607307,4,6
1620,607307,4,6
1638,607307,4,6
1634,607307,4,6
1638,607307,4,6
1623,607307,4,6
1638,607307,4,6
1629,607307,4,6
1623,607307,4,6
1638,607307,4,6
1634,607307,4,6
1623,607307,4,6
1649,607307,4,6
1629,607307,4,6
1638,607307,4,6
1629,607307,4,6
1623,607307,4,6
1649,607307,4,6
1634,607307,4,6
1629,607307,4,6
1649,607307,4,6
1649,607307,4,6
1649,607307,4,6
1655,607307,4,6
1656,607307,4,6
1649,607307,4,6
1656,607307,4,6
1655,607307,4,6
1656,607307,4,6
1656,607307,4,6
1656,607307,4,6
1655,607307,4,6
1655,607307,4,6
1629,607307,4,6
1629,607307,4,6
1656,607307,4,6
1656,607307,4,6
1656,607307,4,6
1656,607307,4,6
1620,607307,4,6
1499,607307,4,6
1455,607307,4,6
1499,607307,4,6
1499,607307,4,6
1499,607307,4,6
1499,607307,4,6
1499,607307,4,6
1499,607307,4,6
1499,607307,4,6
1499,607307,4,6
1559,607307,4,6
1559,607307,4,6
1559,607307,4,6
1559,607307,4,6
1578,607307,4,6
1559,607307,4,6
1559,607307,4,6
1578,607307,4,6
1586,607307,4,6
1578,607307,4,6
1578,607307,4,6
1607,607307,4,6
1607,607307,4,6
1620,607307,4,6
1596,607307,4,6
1596,607307,4,6
1610,607307,4,6
1596,607307,4,6
1596,607307,4,6
1610,607307,4,6
1610,607307,4,6
1610,607307,4,6
1610,607307,4,6
1610,607307,4,6
1622,607307,4,6
1622,607307,4,6
1622,607307,4,6
1622,607307,4,6
1596,607307,4,6
1622,607307,4,6
1610,607307,4,6
1626,607307,4,6
1626,607307,4,6
1626,607307,4,6
1670,607307,4,6
1670,607307,4,6
1670,607307,4,6
1670,607307,4,6
1670,607307,4,6
1670,607307,4,6
1180,607307,4,6
1180,607307,4,6
1180,607307,4,6
1180,607307,4,6
1204,607307,4,6
1204,607307,4,6
1180,607307,4,6
1180,607307,4,6
1180,607307,4,6
1180,607307,4,6
1180,607307,4,6
1180,607307,4,6
1344,607307,4,6
1180,607307,4,6
1377,607307,4,6
1344,607307,4,6
756,607306,4,6
756,607306,4,6
1377,607307,4,6
1375,607306,4,6
1204,607307,4,6
1377,607307,4,6
1408,607307,4,6
1204,607307,4,6
1411,607307,4,6
1411,607307,4,6
1411,607307,4,6
1411,607307,4,6
1204,607307,4,6
1377,607307,4,6
1411,607307,4,6
1377,607307,4,6
1411,607307,4,6
1411,607307,4,6
1411,607307,4,6
1204,607307,4,6
1204,607307,4,6
1408,607307,4,6
1344,607307,4,6
1377,607307,4,6
1408,607307,4,6
1411,607307,4,6
1411,607307,4,6
1408,607307,4,6
1377,607307,4,6
1442,607307,4,6
1408,607307,4,6
1411,607307,4,6
1442,607307,4,6
1204,607307,4,6
1442,607307,4,6
1408,607307,4,6
1411,607307,4,6
1377,607307,4,6
1377,607307,4,6
1411,607307,4,6
1408,607307,4,6
1408,607307,4,6
1442,607307,4,6
1408,607307,4,6
1408,607307,4,6
1408,607307,4,6
1408,607307,4,6
1408,607307,4,6
1408,607307,4,6
1408,607307,4,6
1408,607307,4,6
1500,607307,4,6
1408,607307,4,6
1408,607307,4,6
1500,607307,4,6
1408,607307,4,6
1500,607307,4,6
1408,607307,4,6
1543,607307,4,6
1408,607307,4,6
1543,607307,4,6
1543,607307,4,6
1543,607307,4,6
1204,607307,4,6
1204,607307,4,6
1204,607307,4,6
1541,607307,4,6
1542,607307,4,6
1540,607307,4,6
1540,607307,4,6
1541,607307,4,6
1555,607307,4,6
1555,607307,4,6
1555,607307,4,6
1542,607307,4,6
1555,607307,4,6
1568,607307,4,6
1555,607307,4,6
1542,607307,4,6
1541,607307,4,6
1555,607307,4,6
1555,607307,4,6
1568,607307,4,6
1555,607307,4,6
1582,607307,4,6
1568,607307,4,6
1541,607307,4,6
1582,607307,4,6
1582,607307,4,6
1568,607307,4,6
1568,607307,4,6
1589,607307,4,6
1589,607307,4,6
1582,607307,4,6
1542,607307,4,6
1589,607307,4,6
1602,607307,4,6
1589,607307,4,6
1589,607307,4,6
1602,607307,4,6
1582,607307,4,6
1584,607307,4,6
1542,607307,4,6
1584,607307,4,6
1584,607307,4,6
1542,607307,4,6
1584,607307,4,6
1542,607307,4,6
1584,607307,4,6
1609,607307,4,6
1584,607307,4,6
1609,607307,4,6
1602,607307,4,6
1602,607307,4,6
1602,607307,4,6
1628,607307,4,6
1609,607307,4,6
1609,607307,4,6
1542,607307,4,6
1637,607307,4,6
1609,607307,4,6
1609,607307,4,6
1628,607307,4,6
1609,607307,4,6
1609,607307,4,6
1637,607307,4,6
1637,607307,4,6
1602,607307,4,6
1672,607307,4,6
1673,607307,4,6
1673,607307,4,6
1609,607307,4,6
1672,607307,4,6
1673,607307,4,6
1673,607307,4,6
1672,607307,4,6
1609,607307,4,6
1725,607307,4,6
1411,607307,4,6
1411,607307,4,6
1411,607307,4,6
1411,607307,4,6
1411,607307,4,6
1460,607307,4,6
1460,607307,4,6
1475,607307,4,6
1475,607307,4,6
1485,607307,4,6
1475,607307,4,6
1485,607307,4,6
1475,607307,4,6
1485,607307,4,6
1475,607307,4,6
1475,607307,4,6
1475,607307,4,6
1475,607307,4,6
1485,607307,4,6
1545,607307,4,6
1545,607307,4,6
1545,607307,4,6
1545,607307,4,6
1545,607307,4,6
1545,607307,4,6
1560,607307,4,6
1560,607307,4,6
1545,607307,4,6
1545,607307,4,6
1567,607307,4,6
1545,607307,4,6
1560,607307,4,6
1567,607307,4,6
1567,607307,4,6
1567,607307,4,6
1567,607307,4,6
1567,607307,4,6
1461,607307,4,6
1461,607307,4,6
1461,607307,4,6
1461,607307,4,6
1487,607307,4,6
1487,607307,4,6
1487,607307,4,6
1461,607307,4,6
1461,607307,4,6
1487,607307,4,6
1487,607307,4,6
1487,607307,4,6
1487,607307,4,6
1487,607307,4,6
1487,607307,4,6
1636,607307,4,6
1487,607307,4,6
1487,607307,4,6
1487,607307,4,6
1487,607307,4,6
1696,607307,4,6
1636,607307,4,6
1636,607307,4,6
1636,607307,4,6
1636,607307,4,6
1636,607307,4,6
1636,607307,4,6
1636,607307,4,6
1722,607307,4,6
1722,607307,4,6
1722,607307,4,6
1725,607307,4,6
1725,607307,4,6
1725,607307,4,6
1725,607307,4,6
1725,607307,4,6
1725,607307,4,6
1722,607307,4,6
1725,607307,4,6
1725,607307,4,6
1636,607307,4,6
1487,607307,4,6
1487,607307,4,6
1487,607307,4,6
1487,607307,4,6
1487,607307,4,6
1636,607307,4,6
1636,607307,4,6
1701,607307,4,6
1701,607307,4,6
1701,607307,4,6
1636,607307,4,6
1701,607307,4,6
1722,607307,4,6
1722,607307,4,6
1722,607307,4,6
1722,607307,4,6
1722,607307,4,6
1722,607307,4,6
1657,607307,4,6
1732,607307,4,6
1714,607307,4,6
1732,607307,4,6
1745,607307,4,6
1745,607307,4,6
1745,607307,4,6
1745,607307,4,6
1745,607307,4,6
1745,607307,4,6
1745,607307,4,6
1745,607307,4,6
1745,607307,4,6
1745,607307,4,6
1745,607307,4,6
1745,607307,4,6
1759,607307,4,6
1759,607307,4,6
1759,607307,4,6
1759,607307,4,6
1790,607307,4,6
1790,607307,4,6
1790,607307,4,6
1790,607307,4,6
1790,607307,4,6
1745,607307,4,6
1750,607307,4,6
1750,607307,4,6
1750,607307,4,6
1750,607307,4,6
1750,607307,4,6
1750,607307,4,6
1750,607307,4,6
1759,607307,4,6
1750,607307,4,6
1759,607307,4,6
1759,607307,4,6
1790,607307,4,6
1759,607307,4,6
1790,607307,4,6
1790,607307,4,6
1790,607307,4,6
1790,607307,4,6
1790,607307,4,6
1790,607307,4,6
1790,607307,4,6
1790,607307,4,6
1790,607307,4,6
1790,607307,4,6
1790,607307,4,6
1790,607307,4,6
1461,607307,4,6
1641,607307,4,6
1641,607307,4,6
1657,607307,4,6
1657,607307,4,6
1714,607307,4,6
1641,607307,4,6
1641,607307,4,6
1641,607307,4,6
1641,607307,4,6
1641,607307,4,6
1641,607307,4,6
1641,607307,4,6
1641,607307,4,6
1481,607302,4,6
1481,607302,4,6
1481,607302,4,6
1481,607302,4,6
1481,607302,4,6
1666,607302,4,6
1666,607302,4,6
1666,607302,4,6
1666,607302,4,6
1666,607302,4,6
1666,607302,4,6
1667,607302,4,6
1666,607302,4,6
1666,607302,4,6
1667,607302,4,6
1666,607302,4,6
1666,607302,4,6
1666,607302,4,6
1666,607302,4,6
1666,607302,4,6
1821,607302,4,6
1838,607302,4,6
1838,607302,4,6
1838,607302,4,6
1838,607302,4,6
1705,607302,4,6
1821,607302,4,6
1821,607302,4,6
1899,607302,4,6
1838,607302,4,6
1838,607302,4,6
1899,607302,4,6
1838,607302,4,6
1988,607302,4,6
1838,607302,4,6
1821,607302,4,6
1821,607302,4,6
1838,607302,4,6
2037,607302,4,6
1899,607302,4,6
1838,607302,4,6
1838,607302,4,6
1899,607302,4,6
1838,607302,4,6
2037,607302,4,6
2037,607302,4,6
2037,607302,4,6
1988,607302,4,6
1988,607302,4,6
2089,607302,4,6
2089,607302,4,6
2141,607302,4,6
2141,607302,4,6
1899,607302,4,6
1899,607302,4,6
2141,607302,4,6
2037,607302,4,6
2037,607302,4,6
2141,607302,4,6
2141,607302,4,6
1899,607302,4,6
2089,607302,4,6
2089,607302,4,6
2274,607302,4,6
2274,607302,4,6
2274,607302,4,6
2304,607302,4,6
2274,607302,4,6
2274,607302,4,6
2274,607302,4,6
2304,607302,4,6
2304,607302,4,6
2304,607302,4,6
2274,607302,4,6
2304,607302,4,6
2304,607302,4,6
2304,607302,4,6
2304,607302,4,6
2304,607302,4,6
2403,607302,4,6
2304,607302,4,6
2506,607302,4,6
1838,607302,4,6
1666,607302,4,6
2274,607302,4,6
2403,607302,4,6
2403,607302,4,6
2403,607302,4,6
2403,607302,4,6
2506,607302,4,6
2403,607302,4,6
2506,607302,4,6
2403,607302,4,6
2403,607302,4,6
2403,607302,4,6
2506,607302,4,6
2403,607302,4,6
2403,607302,4,6
2403,607302,4,6
2403,607302,4,6
2506,607302,4,6
2403,607302,4,6
2506,607302,4,6
2403,607302,4,6
2506,607302,4,6
24,607302,4,6
24,607302,4,6
25,607302,4,6
25,607302,4,6
29,607302,4,6
29,607302,4,6
29,607302,4,6
29,607302,4,6
29,607302,4,6
29,607302,4,6
29,607302,4,6
29,607302,4,6
29,607302,4,6
29,607302,4,6
25,607302,4,6
25,607302,4,6
29,607302,4,6
29,607302,4,6
29,607302,4,6
29,607302,4,6
29,607302,4,6
29,607302,4,6
101,607302,4,6
25,607302,4,6
101,607302,4,6
101,607302,4,6
101,607302,4,6
101,607302,4,6
101,607302,4,6
25,607302,4,6
25,607302,4,6
101,607302,4,6
101,607302,4,6
101,607302,4,6
101,607302,4,6
101,607302,4,6
101,607302,4,6
24,607302,4,6
154,607302,4,6
25,607302,4,6
25,607302,4,6
25,607302,4,6
25,607302,4,6
101,607302,4,6
101,607302,4,6
101,607302,4,6
101,607302,4,6
101,607302,4,6
25,607302,4,6
168,607302,4,6
25,607302,4,6
101,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
25,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
101,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
154,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
154,607302,4,6
168,607302,4,6
168,607302,4,6
168,607302,4,6
154,607302,4,6
154,607302,4,6
168,607302,4,6
168,607302,4,6
154,607302,4,6
154,607302,4,6
154,607302,4,6
154,607302,4,6
29,607302,4,6
25,607302,4,6
262,607302,4,6
262,607302,4,6
308,607302,4,6
262,607302,4,6
308,607302,4,6
308,607302,4,6
262,607302,4,6
308,607302,4,6
308,607302,4,6
308,607302,4,6
262,607302,4,6
308,607302,4,6
308,607302,4,6
262,607302,4,6
262,607302,4,6
262,607302,4,6
568,607302,4,6
262,607302,4,6
568,607302,4,6
568,607302,4,6
262,607302,4,6
262,607302,4,6
262,607302,4,6
568,607302,4,6
262,607302,4,6
262,607302,4,6
568,607302,4,6
568,607302,4,6
262,607302,4,6
738,607302,4,6
262,607302,4,6
738,607302,4,6
262,607302,4,6
262,607302,4,6
738,607302,4,6
568,607302,4,6
262,607302,4,6
262,607302,4,6
738,607302,4,6
738,607302,4,6
262,607302,4,6
262,607302,4,6
262,607302,4,6
738,607302,4,6
738,607302,4,6
738,607302,4,6
738,607302,4,6
738,607302,4,6
738,607302,4,6
262,607302,4,6
262,607302,4,6
262,607302,4,6
262,607302,4,6
738,607302,4,6
738,607302,4,6
738,607302,4,6
738,607302,4,6
1199,607302,4,6
1199,607302,4,6
1199,607302,4,6
1199,607302,4,6
1199,607302,4,6
262,607302,4,6
262,607302,4,6
262,607302,4,6
738,607302,4,6
27,607302,4,6
28,607302,4,6
28,607302,4,6
28,607302,4,6
28,607302,4,6
27,607302,4,6
28,607302,4,6
28,607302,4,6
28,607302,4,6
28,607302,4,6
27,607302,4,6
27,607302,4,6
27,607302,4,6
27,607302,4,6
28,607302,4,6
28,607302,4,6
28,607302,4,6
27,607302,4,6
27,607302,4,6
27,607302,4,6
28,607302,4,6
27,607302,4,6
27,607302,4,6
27,607302,4,6
28,607302,4,6
27,607302,4,6
120,607302,4,6
27,607302,4,6
27,607302,4,6
28,607302,4,6
28,607302,4,6
154,607302,4,6
120,607302,4,6
27,607302,4,6
154,607302,4,6
154,607302,4,6
154,607302,4,6
250,607302,4,6
154,607302,4,6
250,607302,4,6
304,607302,4,6
304,607302,4,6
120,607302,4,6
120,607302,4,6
304,607302,4,6
304,607302,4,6
304,607302,4,6
304,607302,4,6
304,607302,4,6
304,607302,4,6
304,607302,4,6
304,607302,4,6
304,607302,4,6
304,607302,4,6
250,607302,4,6
250,607302,4,6
304,607302,4,6
304,607302,4,6
304,607302,4,6
304,607302,4,6
250,607302,4,6
304,607302,4,6
304,607302,4,6
304,607302,4,6
250,607302,4,6
304,607302,4,6
304,607302,4,6
304,607302,4,6
522,607302,4,6
304,607302,4,6
304,607302,4,6
304,607302,4,6
304,607302,4,6
304,607302,4,6
616,607302,4,6
522,607302,4,6
616,607302,4,6
522,607302,4,6
304,607302,4,6
420,607302,4,6
304,607302,4,6
250,607302,4,6
522,607302,4,6
522,607302,4,6
522,607302,4,6
304,607302,4,6
522,607302,4,6
723,607302,4,6
723,607302,4,6
723,607302,4,6
522,607302,4,6
811,607302,4,6
723,607302,4,6
420,607302,4,6
616,607302,4,6
811,607302,4,6
616,607302,4,6
420,607302,4,6
616,607302,4,6
723,607302,4,6
811,607302,4,6
811,607302,4,6
723,607302,4,6
811,607302,4,6
616,607302,4,6
420,607302,4,6
811,607302,4,6
723,607302,4,6
811,607302,4,6
811,607302,4,6
420,607302,4,6
723,607302,4,6
616,607302,4,6
1219,607302,4,6
1219,607302,4,6
616,607302,4,6
1218,607302,4,6
811,607302,4,6
1217,607302,4,6
1218,607302,4,6
811,607302,4,6
1199,607302,4,6
811,607302,4,6
1218,607302,4,6
1219,607302,4,6
1219,607302,4,6
1219,607302,4,6
811,607302,4,6
1219,607302,4,6
1219,607302,4,6
1199,607302,4,6
1219,607302,4,6
1199,607302,4,6
1199,607302,4,6
616,607302,4,6
1199,607302,4,6
1218,607302,4,6
1217,607302,4,6
1218,607302,4,6
1218,607302,4,6
1315,607302,4,6
1218,607302,4,6
1217,607302,4,6
811,607302,4,6
1199,607302,4,6
1218,607302,4,6
1218,607302,4,6
1218,607302,4,6
1218,607302,4,6
1217,607302,4,6
811,607302,4,6
1218,607302,4,6
1218,607302,4,6
1199,607302,4,6
1199,607302,4,6
811,607302,4,6
811,607302,4,6
811,607302,4,6
811,607302,4,6
811,607302,4,6
